name,type,user_name,rating,review_date,reviews
Breaking Bad,(TV Series),OfficialGooglyFlix,9,27 October 2020,"This Content is Nice
This Content is Nice
This Content is Nice
This Content is Nice
This Content is Nice
This Content is Nice"
Breaking Bad,(TV Series),shahrukh-94540,10,14 May 2020,As the reviews show! This movie truly is a gem! Al Pacino took it to another level!
Breaking Bad,(TV Series),kianpanelinfo,10,20 November 2023,The Godfather is one of the best of its kind and in my opinion it is considered one of the masterpieces in the history of world cinema.
Breaking Bad,(TV Series),parthopfolia,10,21 October 2023,"This film's screenwriting is truly a bibliography for a filmmaker and an amazing story. It is such a masterpiece that everyone should watch this film. This is a beautifully crafted film about a gangster. Amazing actors, directors, and producers! THE GODFATHER is quite simply a masterful piece of filmmaking, an epic in the truest sense of the word, and by far the finest gangster film ever shot. The film has an operatic quality, yet it's more understated than flamboyant. The picture is a series of mini-climaxes, all building to the devastating, definitive conclusion.... It was carefully crafted."
Breaking Bad,(TV Series),erebustormert,10,9 December 2023,"The film, despite being a masterpiece that has persisted throughout history, has managed to maintain its position at the summit for me, both up to now and in the future. Reflecting a family life in a dramatic way that anyone, regardless of age, can easily empathize with, this work achieves a unique success without compromising on realism. With its deeply poignant meanings that send shivers down the spine, it not only pulls the audience into a captivating story but also succeeds in touching universal emotions. The film stands out not only as a tribute to the past but also as an inspiration for the future. While each scene harbors a separate story, it invites the audience on an emotional adventure. This unparalleled work goes beyond art, offering an experience that delves into profound thoughts, leaving an unforgettable impact on its viewers."
Breaking Bad,(TV Series),lionesss,10,3 November 1998,"Truly the best movie of all time, except for perhaps Part II.  Marlon Brando is unforgettable.  Al Pacino as Michael Corleone- probably one of the better performances on film.  Ever.  The cinematography is gorgeous.  The end comes together very nicely, though the loss of Michael's innocence through his first hit is heartbreaking."
Breaking Bad,(TV Series),mjmirando,10,12 November 2022,"Even though my dad named me over the actor of Godfather and even though he thought I will turn out to be a gangster I never wanted to watch this movie since it was a bit old. However, I never released what amazing this movie would be till recently. A real-time gagster, MOB movie that I highly recommend."
Breaking Bad,(TV Series),nguyenhan-69253,10,17 July 2021,"It has everything, fancy, the betrayal of a normal Mafia film but it is better. The ways the story go satisfied, and the end I mean wow. Everything is perfect 💯. Only one thing I don't like that too much character, it hard for me to remember all."
Breaking Bad,(TV Series),wownowproductions,10,9 October 2022,"I have seen so many movies but I found Godfather the best in terms of direction, filming and concept as I myself is the Film Director and I have a movie studio with the Name of Wow Now Productions based in New Zealand."
Breaking Bad,(TV Series),MF_Faceless,10,18 March 2019,Really classic. Magnificent portrait of organized crime. A must-see gangster movie.
Breaking Bad,(TV Series),cristianariza,10,7 December 2020,"If you watched it, rewatch it.
If you did't, watch it (right now!)"
Breaking Bad,(TV Series),yls-12197,10,7 June 2020,"Gentle rhythm contains great authority and tension. Music relieves light sadness and conflicts of human nature in interest game. Whether it's acting or the use of lens or music, it gives people a kind of beautiful enjoyment. And watching this movie is extremely need to sink to savor, and whenever you turn it out, you can have a new feeling."
Breaking Bad,(TV Series),PrediksiArta4d,10,24 January 2024,"This film is a cinematic masterpiece that not only provides entertainment but also offers a profound experience that will resonate with the audience. From beginning to end, the film captivates with a storyline full of intrigue, capturing the audience's attention. Every scene is meticulously crafted, creating an unforgettable atmosphere."
Breaking Bad,(TV Series),tomkalili,10,3 September 2023,"Dr. Tom Kalili has provided great dental care for two decades, leaving an enduring impression across the entirety of the USA. Dr. Tom Kalili stands as a cornerstone of unwavering dedication in the community. Dr. Tom Kalili's consistent professionalism and clinical skill memorialize his steadfast commitment to the art and science of dentistry. These qualities have earned Dr. Tom Kalili the trust and admiration of countless patients and helped him win numerous prestigious awards, solidifying his position as a leading figure in the dental industry. The accomplishments of Dr. Tom Kalili echo throughout the halls of dentistry excellence, serving as an outstanding illustration of how devotion and skill may affect and advance a whole sector."
Breaking Bad,(TV Series),hassamhaider-16226,10,18 March 2021,Loved it.
Breaking Bad,(TV Series),AsirAnjum,10,1 November 2018,Marlon Brando was a marvelous actor. He was Hollywood's most inscrutable star.His acting my crush.I love him. Rest in peace legend.
Breaking Bad,(TV Series),michaeljtandy,9,10 March 2017,"Its just one of those classics that you can watch time and again, remembering this was shot in the late 60s early 70s, some or a lot still struggle to create this kind of quality today with millions more of budget, this is definitely the 'Godfather' of the Mafia films, and has paved the way for a lot of those great quotes like ' Leave the gun. Take the cannoli.'"
Breaking Bad,(TV Series),jieer-95276,9,20 April 2020,"The rhythm is gentle and the music is light and sad, but it contains great energy. Whether it is performance or the use of lenses and music, it gives people a beautiful enjoyment"
Breaking Bad,(TV Series),farhadshuvo-21682,9,13 May 2023,"One of the best films of all time, an absolute masterpiece. The Godfather is arguably the best gangster drama as well as setting the standard for cinema. This film works so well because it takes place in an underworld in which we are so embedded that we do not even observe it. Coppola puts us straight in the smack-dab center of what is, admittedly, a society made by criminals for criminals. It is also the reason why it's so welcoming. We are surrounded by its inhabitants--cold-blooded murderers, men who see crime like a 9 to 5 job masquerading as honorable men. And I do mean men. From the outside, we would only witness the horrifying, disturbing manifestations of their well-thought out actions. Thanks for making this movie."
Breaking Bad,(TV Series),ignitiouskalule,10,17 November 2020,I love the 2nd Godfather the writer of of this movie is in he/her time zone
Breaking Bad,(TV Series),Pro2823,10,25 January 2023,"Over 50 years ago, Francis Ford Coppola made ""The Godfather"" which has since changed movies forever. It's beautiful and tragic story makes it a must watch for all film lovers."
Breaking Bad,(TV Series),Ruhan_Official,10,7 March 2017,Its the best gangster movie you can watch.
Breaking Bad,(TV Series),dave fitz,10,7 May 2000,"The Godfather is one of the most famous movies ever made. People can quote the lines, they know the theme song. It's a perfect movie. The story is based on Mario Puzo's terrific novel and the cast is wonderful led by Marlon Brando and Al Pacino. A true classic. "
Breaking Bad,(TV Series),Viz_DeadTalkLive,10,18 August 2020,"Brando, Paccino, James Caan, Robert Duvall. What an ensemble of talent. And of course Francis Ford Coppola."
Breaking Bad,(TV Series),berkanwave,10,6 February 2022,"A movie that everyone in the world should watch. If you haven't watched it yet, run and watch this movie. You'll get a standing ovation later
The best movie about the concept of family."
Breaking Bad,(TV Series),seferjozsef,10,12 February 2020,"Marlon Brando,Al Pacino,Francis Ford Coppola,Mario Puzo,and the filmhistory.One of the best movies ever.The Godfather always give me power."
Breaking Bad,(TV Series),jaesboxer,10,11 September 2003,"What can I say that hasn't already been said.  The Godfather is the greatest movie of all time.  It is a classic in every sense of the word.  Though some may enjoy this film more than others, none can deny its brilliance, and its everlasting appeal as a part of Hollywood legend that divided the industry into sections of old Hollywood (pre-Godfather) and new Hollywood."
Breaking Bad,(TV Series),nscoby93,10,26 June 2022,After watching Paramounts original series The Offer how could I not watch The Godfather again.
Breaking Bad,(TV Series),alburraqq,10,18 March 2024,"Very nice and fantastic movies i've watched this movie with my friends and it's very awesome movie. The acting of all the characters is very awesome too. I recommend to all that you can watch this movie anytime with your friends and have a great time. One of the best films of all time, an absolute masterpiece. The Godfather is arguably the best gangster and drama as well as setting the standard for cinema. The Godfather"" is more than just a gangster movie; it is an introspective exploration of American life and the immigrant experience. It's a film about the merciless and violent path to power, the sacrifice of innocence, and the illusion of control. The result is an epic and poignant family portrait painted against the bleak canvas of organized crime."
Breaking Bad,(TV Series),Apocalypsethesurvivor2090,10,23 March 2019,Well it is the best film about how humans protecting their family!
Breaking Bad,(TV Series),natecjohnstone,10,9 March 2021,"What can I say that hasn't already been said? This movie is amazing - from its gorgeous cinematography to its wonderfully crafted characters, this movie is nothing but a masterpiece from the start. You can literally dissect any scene from this film - its that brilliant. Its a masterpiece of cinema that everyone - yes, EVERYONE - should someday experience. Easily 10/10, no question whatsoever."
Breaking Bad,(TV Series),farshad5625-159-192168,10,18 June 2018,PERFECT JUST PERFECT I SAW TOO MANY MOVIES BUT NEVER LIKE THIS.
Breaking Bad,(TV Series),wafa_Aljuaid,10,1 August 2022,"Don Vito - the father of this family - has a strong personality that has a great influence on those around him, and people often turn to him, in order to restore their lost rights in his own way, and without resorting to the police, and a man comes to him during the party asking for his help in restoring his daughter's right during At that time, Michael's youngest son plans to marry young Kay Adams, but his plans don't go his way, as he suddenly gets involved in shooting a corrupt police officer and flees to Sicily, where he meets and marries Apollonia, then takes part in the family's operations. Over time, Michael realized that he had become such an integral part of the family business that he had always refused to contribute. Suddenly his wife, Apollonia, died. He decided to return to America. After his return, he decides to search for Kai, the young woman he's always loved, but the ghost of his past and his family's business still haunts him wherever he is. Will he be able to end it all and win the love of his life?"
Breaking Bad,(TV Series),kaillougreen,10,25 October 2021,"Amazing In the same manner, the movie editors effectively and efficiently refined the film quality output by choosing the appropriate props for each film scene. The editor was very proficient in ensuring that the costumes of the movie actors were very realistic when they avoided creating scenes that depicted the unprofessional imitations of the 1940s New York mafia crime era."
Breaking Bad,(TV Series),racsoaviles,10,23 November 2018,"It's an awesome movie with chilling detail, keeps you on the edge of your seat and inspiring at the same time"
Breaking Bad,(TV Series),sumitvasudev,10,24 September 2018,The Godfather is my utmost favorite movie. I have watched it numbers of times and i always learn from it. its an institution for me. Thanks A lot
Breaking Bad,(TV Series),pdfekitapindir,10,18 March 2023,"It is one of the most commented movies. It really deserves to be a really good movie, thanks to all those who contributed, especially the producers. It is definitely a movie to be recommended to experience happiness from afar. I must say that there are some exaggerated scenes. But it is a movie that can be watched by buying corn as a family. Thanks. Very Good Film. One of the best movies I've seen in a long time. I can be very emotional and impressively gripping. I recommend everyone to watch this movie. I can say that besides the dramatic and impressive evaluation, it is also exciting. Thank you all."
Breaking Bad,(TV Series),sagghoffnung,10,8 August 2013,"Rather than concentrating on everything that is great about The Godfather, a much easier way for me to judge its quality is on what is bad about it. Almost every film has something that I don't like about it, but I can honestly say that I wouldn't change anything about The Godfather. There is nothing weak about it and nothing that stands out as bad. That's why it gets ten out of ten."
Breaking Bad,(TV Series),tavongaishefaneti,10,10 June 2020,"This right here is cinema at its finest, this film has immediately broken into my top 5, and it is pretty tight up there so high praise to Don Carleone.
Such a well written, well directed and well performed masterpiece that has definitely stood the test of time"
Breaking Bad,(TV Series),benowen-91207,10,22 April 2019,"The never ending debate of the best film of all time, the godfather or citizen Kane, doesn't have a clear answer
Personally I love citizen Kane and I respect it more than nearly any other movie (especially considering the time it came out) but that still doesn't mean it trumps Francis-Ford Coppala's masterpiece.
At its core this film is about every pro and con of the mafia. It treats it as necessary evil, but also shows that even the good people in society can easily be corrupted by its power (this is more relevant in the film's fantastic sequel).
If you haven't seen this film yet then watch it. You'll either love it or think it's overrated but you still won't regret the experience"
Breaking Bad,(TV Series),Strange07,10,2 October 2019,"Best movie i've ever seen, Since the first time i seen it was the most amazing movie experiences of my life. literally this movie change my perspective & i became a person who appreciate Movies"
Breaking Bad,(TV Series),robsellke,10,29 September 2000,"""The Godfather"" is one of those movies that everyone has heard of, everyone knows scenes of, and is quoted, parodied, and paralleled in everything from major movies to children's cartoons.  There's the raspy voice of Don Corleone, the bloody horse's head in bed, and the actors for which the film defined their careers (Robert Duvall, Al Pacino that make this film).  All of these things make this film a unique addition to American cinema and a classic to remember for years.  The plot follows the trail of the Corleone family for several years after the assassination attempt of the family patriarch, Don Corleone (Marlon Brando).  After the Don is unsuccessfully gunned down by five shots from rival's gang, his son Michael (Al Pacino) is forced to take over through a series of unfortunate events.  One of the beautifully tragic events in this movie is Michael's transition from naive to a mob leader in his father's name.  This movie has it all-action, drama, love, beauty, and politics.  It is a must-see of American Film and a institution for mafia films and will be for years to come."
Breaking Bad,(TV Series),vijayverma-10080,9,21 April 2023,"""The Godfather"" is an iconic crime drama film directed by Francis Ford Coppola and based on Mario Puzo's novel of the same name. The movie tells the story of the Corleone family, a powerful Italian-American Mafia family, and their struggles to maintain their power amidst various threats, betrayals, and conflicts. One of the standout features of ""The Godfather"" is its exceptional storytelling. The movie masterfully weaves together multiple subplots, each with its own set of characters and conflicts, and seamlessly integrates them into the larger narrative of the Corleone family's rise to power. The character development."
Breaking Bad,(TV Series),ark-88183,10,19 May 2019,"I was very late to see this one. But once I watched I got to know ""Why"" it's the Best . Actually it should be at the top.The music, writing, screenplay , dialogue everything is so perfect.
I don't know few people say part-1 is better than the other two parts but for me all three parts were best as per the story was going, no doubt first godfather has some supreme actors that's the real fact that makes 1st part a bit edge to win."
Breaking Bad,(TV Series),MovieGirl01,10,4 March 2002,"This film has all the elements it takes to make an excellent movie.  Based on Mario Puzo's novel, it provides an insight on an Italian mob family in New York: The Corleones. Al Pacino and Marlon Brando give incredible performances as Michael Corleone and Don Vito Corleone. Keeping you at the edge of your seat throughout, it's probably the best movie I've ever seen."
Breaking Bad,(TV Series),Backstage_Dave,10,24 March 2024,"As someone who experienced the gritty reality of Brooklyn's ghetto in the 1970s without the guidance of positive male role models, ""The Godfather"" presents a complex and, at times, conflicting narrative."
Breaking Bad,(TV Series),buddhatelefilms,10,1 June 2020,"Awesome experience watching this movie.
must watch films for the people who like suspense genre.
all the actors made justice to their characters.
with all available resources that time (1972), the films technical properties are up to the mark."
Breaking Bad,(TV Series),ezzeldin-z7,10,25 September 2019,"The best movie of Godfather's series, Marlon Brando's performance is perfect.
The Godfather is a masterpiece of epic proportions."
Breaking Bad,(TV Series),scarletoaks,10,28 April 2017,"It is one of the best books and movie that i read and watch. I've read them to learn something from them, to learn how to live in the broadest sense of the term, and there were books which offered me support. I agree with other reviews, this movie also has great Gifs. Most watch and read."
Breaking Bad,(TV Series),melody1,10,13 January 2004,"An instant classic...marvelous acting, beautiful cinematography, and a perfect musical score.  Francis Ford Coppola's adaptation of Mario Puzo's novel is possibly the greatest film ever made.  Simply riveting from beginning to end.  This movie stands the test of time, even more than 30 years later.  The epic saga of the Corleone family is the first and only movie of it's genre to win best picture.  A must for your DVD collection."
Breaking Bad,(TV Series),smashmouthscuba,10,20 November 2006,"This movie really did change my life. It was absolutely breathtaking and so complete in film quality. I have never seen so flimed and completed so well and there was a near perfect movie of that type, it would be the Godfather. You look at the cast of people in this movie and these people were made stars because of this movie or already were stars; Al Pacino,James Caan, Marlon Brando, Talia Shire, Diane Keaton, Robert Duvall and the list goes on. The storyline was unbelievable with a plot that was constantly evolving and the commitment to accuracy and staying true to Puzo's novel written years earlier. People actually spoke Italian in this movie and you really felt that they were their characters because they sold it to you that well. I still look at Brando, Caan and Pacino and say, ""Your the Godfather who started it all, your Sonny with rage and ferocity and Pacino is the up and coming Godfather who is the most sinister and clever Godfather there ever was."""
Breaking Bad,(TV Series),asasamandasilva,10,29 June 2020,"It´s perfect ! good script, casting, acting!
It´s perfect ! good script, casting, acting!
It´s perfect ! good script, casting, acting!"
Breaking Bad,(TV Series),ArtieCartoon,10,5 March 2022,"The acting was simply amazing, what else could you say. What could be more appealing to people(even today) than watching actors like Al Pacino, Marlon Brando, James Caan, Diane Keaton, Talia Shire and Robert Duvall. This is like heaven for someone who is a fan of movies."
Breaking Bad,(TV Series),zombiji,10,14 October 2018,"I just watched this on Netflix. Can't remember if i'd ever seen it but that's a good thing. I could compare it to modern cinema in a fresh way and I must say, despite the 3 hour length I was captivated the whole way through! Al Pacino and Brando brought this one home."
Breaking Bad,(TV Series),mrbluto,10,8 July 2000,"The Godfather is one of the two or three best movies ever made, A skillfully crafted movie that looks into the heart of a mob family. Micheal is a war hero wanting to stay out of the family business untill his father is shot, After that all bets are off, Al Pacino gives a calm yet chilling preformance as Mike. Well written the movie zips along with no dull parts. 10 out of 10"
Breaking Bad,(TV Series),ninenine-91201,9,20 June 2019,This film is a masterpiece in every way. The score is perfect. The cast's preformence in the film was perfect. The cinematography was perfect. Overall it's a masterpeice
Breaking Bad,(TV Series),dogac-gk,10,12 May 2014,"The best of the series ever. Rearing up of American Cinema started after the production of this Movie. This compelling movie of mafia and family life is superb in every department, writing, acting, directing, a highlight of Coppola's career as well as of New American Cinema. Don't miss an opportunity to see a classic such as this on the big screen. The Godfather films remain so powerful, so ubiquitous, because in the Corleones we see the American Dream -- and in turn, ourselves. So it's hard to find a moment in the film that isn't great. The Godfather lives up to the term masterpiece. That lasting popularity isn't a fluke; the ""Godfather"" films stand the test of time because these aren't just movies, they're also cultural touchstones. El grand!"
Breaking Bad,(TV Series),p_jamous,9,23 April 2023,"It is one of the iconic movies that come only once in a while with a package full of old movies nostalgia, family affairs, social relations, and a great script that you can not get bored of and can watch as many times as you want."
Breaking Bad,(TV Series),saadanathan,9,25 May 2020,"Francis Ford Coppola and Mario Puzo created one of the greatest movies ever made and that's a fact: the story of Michael Corleone rising to power and becoming the successor of his father. This story is also about family, betrayal, honor, power, and fear of life of others. Marlon Brando and Al Pacino are simply the best in their roles. Top of their careers. The cinematography of shadows by Gordon Willis (prince of darkness) is the best cinematography ever seen. How the characters are always in the dark, half of their faces are covered in the dark to show their evil nature and the other half of their faces is in bright light to show they are family and they have weaknesses. My favorite sequence is when Michael's nephew is born and baptized and in the same time all the family headmasters are killed one by one. When Michael is being asked if he renounces the devil and says yes, All the enemies are being killed one by one and Michael is aware of it. Not only he lies but he becomes the only thing he wanted to stay away from... The Godfather."
Breaking Bad,(TV Series),azharulislamrupom,9,3 May 2021,This Movie was amazing. I saw this movie many times.
Breaking Bad,(TV Series),rdominick-40821,10,19 April 2017,"I personally thought that all the Godfather Movies were excellent, It depicts actual events that took place in the time of the Mobster!! I have to say it never pays to have a hot head, and can't think right, as seen in some of these movies, but rather use your brain and then think out your strategies."
Breaking Bad,(TV Series),Anuj-Kumaar,9,21 July 2021,The Godfather is one of the best films for me. The Godfather is arguably the best gangster drama as well as setting the standard for cinema.
Breaking Bad,(TV Series),SeanGkNewwayfilm,10,1 January 2018,This is best movie in my life. Acting and Actrors amazing. I wish I am in this movie . Marlon Brando my favorite actor
Breaking Bad,(TV Series),Pradeep_Praburam,10,7 September 2019,"Pure cinema. The best of the best! Textbook standard of filmmaking, music, cinematography and direction."
Breaking Bad,(TV Series),bn-85913,9,27 November 2023,"""The Godfather"" is one of the most impressive and unforgettable productions in the history of cinema. The film manages to impress the audience by offering a realistic look at the mafia world. ""The Godfather"" has a great atmosphere with Marlon Brando's unique acting, Francis Ford Coppola's direction and Mario Puzo's flawless script. I can say that the movie has a rightful place in the history of cinema thanks to the depth of the characters, the fluidity of the story and its unique atmosphere. The Godfather is a successful and impressive mafia movie. Al Pacino is truly a very qualified and successful actor. He does justice to the role and conveys the emotion very well."
Breaking Bad,(TV Series),badgerashanti,8,8 November 2018,"I love the concept and headline for this , it was a great background and plot"
Breaking Bad,(TV Series),omarisirvan,10,15 October 2023,Godfather of the last few weeks back of your time in b the la land in and out the la skla of stone mountain of a good idea and I have to go with a friend and I have been trying and failing which was not the last ship the la la skla and I am and is not a big fan the last kingdom hearts are the lambs the la skla of a friend who was in a big difference and I am a good day and I will have been working in b of stone is the lambs of a big deal if the last few weeks and I will send it and I have to do a friend and cotton fabric is a good time in a big fan and I am not the lambs of stone and I will have been a friend who has.
Breaking Bad,(TV Series),seobecurious,9,23 May 2020,The Godfather is an evergreen movie that can be watched anywhere and anytime.
Breaking Bad,(TV Series),parsamesghali,9,1 May 2021,Very very well movie.
Breaking Bad,(TV Series),sportsleau,8,1 April 2024,"This is a fun-filled movie for the whole family. The story follows a group of kids who embark on an exciting journey to find hidden treasure. From start to finish, the movie is packed with action, humor, and heartwarming moments. The young actors deliver charming performances, making it easy to root for them as they face various challenges along the way. The special effects are impressive, adding to the excitement of the adventure. While the plot may be predictable at times, it's still an enjoyable ride that will keep audiences entertained. Overall, ""The Adventure Kids"" is a delightful film that offers wholesome entertainment for viewers of all ages."
Breaking Bad,(TV Series),Orapenitng,10,9 December 2023,"This film attracts a world-wide, almost cult-like following, with its depth, design and artistic boldness that has shined from the moment of its release, right through to present day. I will review the film from a particular angle: The broad-way slide to destruction."
Breaking Bad,(TV Series),mattrees-11612,9,3 July 2023,"The Godfather is an absolute masterpiece that stands the test of time. From its captivating storytelling to its impeccable performances, this film grips you from start to finish. Marlon Brando's iconic portrayal of Vito Corleone and Al Pacino's mesmerizing transformation as Michael Corleone are nothing short of brilliant. The film effortlessly blends crime, family, and loyalty, creating a rich and compelling narrative that keeps you on the edge of your seat. With its stunning cinematography, powerful dialogue, and memorable score, The Godfather is a true cinematic gem that defines the gangster genre. A must-watch for any film lover."
Breaking Bad,(TV Series),Mr. Blockbuster,10,20 January 2001,"The Godfather is a definitive example of cinematic perfection.  There is nothing lacking from the film; acting, direction, cinematography; all perfect.  And, like any good American classic, it becomes better with every viewing.  Marlon Brando seems to get all the credit, but I believe Al Pacino delivered the film's greatest performance, as well as one of cinema's greatest.  The Godfather is timeless, and will be treasured for decades to come."
Breaking Bad,(TV Series),shlomikli,10,9 January 2001,"""The Godfather"",and lots of people will agree with me,is the greatest movie ever made.there aren't many people who didn't see that movie,there aren't many people who won't see that movie more then once."
Breaking Bad,(TV Series),sheepiscuteenough,8,6 May 2019,"It often happens that the director, when stating a picture, leaves the original and is engaged in arbitrariness. Francis Ford Coppola director is no less brilliant than the rest of the directors. He squeezed everything that can be learned from the novel Puzo and put it into the film. Doing nothing without adding something new or removing something from the book, Coppola and Puzo created a masterpiece. A masterpiece in everything. Mario Puzo's book became a masterpiece of literature, and Francis Ford Coppola created the film - a masterpiece, a film - a classic that just can not help but like it. Coppola not only superbly put the film, but simply brilliantly picked up the actors. Who knows what was the fate of the film without Marlon Brando and Al Pacino. Coppola skillfully created the atmosphere of New York at the end of the forties, but also the atmosphere of family life, the life of people from Sicily."
Breaking Bad,(TV Series),f-62204-72175,10,21 May 2023,"When I went to watch this movie the first thing I thought was ""Everyone talks so well about this movie so it's either going to be really good movie or an okay movie that is highly overrated."". Both of the options were wrong. This is not an overrated film and it isn't just a really good movie, it's a almost perfect movie. The only default of this movie is a scene where a character is beating the other up and it's very clear that the punches aren't landing. But it's such a minor default compared to everything other thing that this movie does perfectly, plus at time it was really hard filming those type of scenes without looking like they aren't actually landing punches. The acting, the script, the direction everything on this movie is perfect. And I don't get why people complain about it being long since the movie is so well done that you don't even feel the time passing. Perfect movie to to bottom, I highly recommend."
Breaking Bad,(TV Series),theernesto,10,28 October 2019,I think you prolly get it from my title that i love this movie. it is by far my favorite movie ever. i have seen this movie at least 50 times and i will watch it so many more.
Breaking Bad,(TV Series),igordanielpais,10,10 August 2020,"Love this show my god!
It was amazing, amazing
amazingamazingamazing"
Breaking Bad,(TV Series),royalplaymate,10,29 January 2019,Undoubtedly great piece of work and performance by each and every on great
Breaking Bad,(TV Series),kevin-80202,10,10 January 2017,"This movie is really amazing, it is quite long but it is well worked the whole way through. The story is continuously a work of art that never stops. I really love the performance of Al Pacino and Marlon Brando, they are truly both well suited for this types of movies. No wonder that Al Pacino is doing the characters he does. "
Breaking Bad,(TV Series),statistikaanomalos,9,9 May 2018,"Coppola's Godfather is a landmark for gangster movies combining accurate storytelling, quality production, artistic freedom when necessary and a slow paced rhythm, allowing viewers to fully appreciate action scenes.
Al Pacino is also delivering a sample of his future increasing talent along with Marlon Brando, the king of good looks and style"
Breaking Bad,(TV Series),newsnake,9,28 November 2019,"N amazing period piece. A character study. A lesson in filmmaking and an inspiration to generations of actors, directors, screenwriters and producers. For me, this is more: this is the definitive film. 10 stars out of 10."
Breaking Bad,(TV Series),customboxguru,10,18 April 2024,"The Godfather"" stands as a cinematic masterpiece, weaving a captivating narrative of power, family, and morality within the Italian-American mafia. Francis Ford Coppola's direction creates an atmosphere of tension and intrigue, while the performances, notably Marlon Brando's iconic portrayal of Don Vito Corleone, are nothing short of mesmerizing. The film's meticulous attention to detail, from its rich character development to its evocative cinematography, immerses viewers in the dark underworld of organized crime. With its unforgettable quotes, haunting score, and timeless themes, ""The Godfather"" remains a landmark in cinema, leaving an indelible mark on the collective consciousness of audiences worldwide."
Breaking Bad,(TV Series),meztheprod,10,25 October 2019,"I love this movie, this is on my list along with ""Good Fellas"" and ""Scarface""."
Breaking Bad,(TV Series),assignbydesign,10,8 December 2021,"It's hard to say what they could've done better. Much like Titanic, everyone fits their role like they were born for it. It ages well and pays a hefty price, and it's smooth and has legs. Like any fine wine, this classic will be put on the topmost shelf of the cellar."
Breaking Bad,(TV Series),the_godfather424,10,7 November 2004,The Godfather is definitely my favourite film of all time. It is never boring. Brando's best. He won an Oscar. The film is absolutely irrisistible. It's original and is perfect on the telling of a mafia empire falling down because of a deal that was turned down. Pacino became a star for his portrayal of Michael Corleone. This is James Caan's best film and is the only film that got him an academy award nomination. Other people that became noticeable are Robert Duvall and John Cazale. For sure it is a 10. I recommend it to everyone. It is not a film to say no to because everything is going right down the line. I am sure it will not be a turn down. I am saying this because I know that it is one of the best films created. It was #3 on #100 of the afi's top 100 films list.
Breaking Bad,(TV Series),imseeg,10,6 April 2019,2 word advice: watch it. Just watch it.
Breaking Bad,(TV Series),bernardvaddo,10,24 September 2019,"This move touches on so many aspects of life from love, to death, to money to power. It really teaches you the value of all that i listed. Forever classic in my collections!"
Breaking Bad,(TV Series),jekemoraca,10,2 February 2021,A Film for all time. Music for all time. I can watch this film so many times again and still it is like I watch it first time.
Breaking Bad,(TV Series),khouston86,10,15 February 2003,"This is the best movie I have ever seen.  It literally transports you into another world the first time you see it.  With the slow panning shot in the dark room, it seems to intend to do just that.        Reading some of the negative reviews here, I am reminded of just how different people can be in this world.  I can't imagine giving this movie a negative review.  Incredibly intense and emotional, beautifully shot, dramatically delivered, rings completely true.  The best ensemble performance ever. The best performance of Brando's career. This is simply the perfect movie. I confess that I have never been able to sit through Citizen Caine, but do not let reviewers here confuse that movie with this one.  Watching this movie is pure joy.        For the unique effect of taking the viewer into another world, I can only think of a few movies anywhere near the same ballpark.  The African Queen comes to mind, Terminator maybe, North By Northwest perhaps, Casa Blanca, Pulp Fiction and Rocky are candidates, maybe Cast Away. (Even First Blood was pretty good at that, strangely enough.  The Outsiders, the book, but not the movie.) Hopefully you get the idea.  This is incredible film-making.     Oh, and by the way, the Godfather is much better than the likes of Goodfellas because it is so much more noble and heroic."
Breaking Bad,(TV Series),phongkhamdakhoahuunghidanang,8,26 August 2023,"Start with a compelling fact or opinion on the movie. You want to get the reader hooked immediately. This sentence needs to give them a feel for your review
Give a clear, well-established opinion early on. Don't leave the reader guessing whether you like the movie or not. Let them know early on, so that you can."
Breaking Bad,(TV Series),tayloramyra,8,7 December 2019,At first it was kind of boring as it got close to the end it for interesting
Breaking Bad,(TV Series),Perfect-Spirit,10,24 February 2014,"The godfather trilogy is an exclusive set of movies that will continue to live with humanity, every generation will see them to say, ""Oh that was 10 out of 10."" If you watch them you will know that the world that lives inside the underworld is same as the one we live in except that people in underworld are so smart, in fact smartness is the only thing that can keep them there. Don Vito Caroleone's early life shown in part- II is very well done to show the Don in making, how a kid who couldn't even tell his name went on becoming a underworld don who keep most senators, judges and lawyers in his pocket. Meeting of don with the so call five families are among most impressive scenes."
Breaking Bad,(TV Series),lisarey-78027,9,19 June 2021,If you guys love gangsta movies this will surely be the best you ever watched.
Breaking Bad,(TV Series),hussienkritus,10,17 March 2020,"The movie was so familiar in the beginning the scenes was natural and for a moment you would notice that you watching a video from the cellar of your grandpa pride and the story start to speed up in slow way till the half of it you won't believe that the start was not looks like the middst and the end , the acting and the story line was super class i would say it is the best movie ever."
Breaking Bad,(TV Series),bankofmarquis,10,8 June 2017,Watching this classic in a theater only solidifies it's place as my #1 all-time favorite film.
Breaking Bad,(TV Series),wy-90259,10,12 June 2020,"The plot is not complicated, but it is inadvertently profound. Marlon Brando's performance is impeccable."
